Node1 	Node2 	Distance	 Time	 Settled
154495	271567	59844	126	244857
274454	96601	32921	116	231594
41115	244656	106313	70	140258
233160	185159	29189	35	75466
79	193138	64736	41	88173
303954	247233	134665	143	305948
9648	156662	57696	58	122964
54640	218104	91755	43	93897
92980	102038	133024	75	158706
147254	78742	139272	137	296233
165225	141110	30462	12	28429
109788	79814	51793	12	29258
275967	91797	79952	104	156067
307248	288037	15164	10	21052
224569	53034	74274	71	118352
227993	289010	9628	12	29385
301011	39448	78279	59	122120
128918	115455	101953	140	280847
42816	194822	62051	78	144542
185218	257465	86690	82	158244
111597	122056	63515	6	17783
41121	66110	191804	171	296668
161057	111033	148858	14	39377
91507	99843	91863	67	135968
12303	34841	99435	122	193803
301126	61944	52722	86	136770
238176	209528	7090	2	5195
288434	134255	42082	32	64734
31565	83396	91852	92	150811
98839	203895	42654	47	98235
121033	291467	43901	24	50341
99737	5375	71584	125	262849
287393	137053	41874	57	109746
129109	129069	165973	150	294742
206469	112542	154749	128	279393
191070	145449	36074	35	78819
209795	200854	14884	14	34382
277172	72353	133984	24	59006
26085	74190	75693	129	260411
55483	295267	58926	11	25904
280478	206872	42095	17	38679
167995	104673	73648	113	211105
113896	226774	24918	12	28581
275776	32139	81878	145	260949
106553	233786	53499	6	11389
170152	32552	78482	27	52762
68120	90460	151487	165	302065
83620	84920	153671	85	174489
246592	295585	8551	1	3251
229326	51293	99500	93	185526
90049	161238	152773	140	290144
272480	266273	52355	8	19852
33989	115954	53071	6	17007
119798	270033	65148	47	82340
274297	74646	157860	175	290427
44547	84232	168728	151	285103
154741	178564	23962	21	38884
98458	190654	58159	40	81560
93459	118447	117549	82	170993
89688	102560	51336	130	249631
36145	93396	134058	77	146223
294097	11782	10297	5	12737
185022	8414	23946	26	56621
56873	38900	76139	2	6276
291146	94040	51381	102	200060
158179	53468	68643	122	241303
4915	201170	105816	72	148275
183003	174140	6942	1	2068
98357	53495	91805	92	187490
81675	44147	122143	166	289681
263225	24386	49325	27	61156
245583	285180	19466	7	16603
94376	280740	95028	92	175506
16652	181625	10336	2	4826
195418	64411	36040	84	121620
309296	12317	53352	12	26899
17164	123377	64675	49	66525
141226	25166	25814	3	6372
176052	277265	203974	260	309707
